"codigo_linha","nome_linha","categoria","cor","apenas_cartao","geojson"
"467","V. MACEDO","CONVENCIONAL","AMARELA","S","{""type"":""MultiLineString"",""coordinates"":[[[-49.2717219707004,-25.4352724842129],[-49.2719894246031,-25.4346824088373],[-49.270447063954,-25.4340625423681],[-49.2689866868111,-25.4369433874875],[-49.2608530434429,-25.4337985882305],[-49.2602120514831,-25.4351270129495],[-49.2604826343934,-25.4372142554266],[-49.2582418001638,-25.439023044804],[-49.2568593541623,-25.4406897494124],[-49.2538694453616,-25.4413639980294],[-49.25083793631,-25.4424857617305],[-49.2387958532483,-25.4590653164455],[-49.2347394681482,-25.4646929047231],[-49.2345372205909,-25.4627487807281],[-49.2261461427736,-25.4743356000766],[-49.2258134857243,-25.4740547465515],[-49.2253937490282,-25.4737058537997],[-49.2250642259785,-25.4737821095117],[-49.2245890213246,-25.473849307294],[-49.2238206395788,-25.4741755520182],[-49.223032762897,-25.4741878928882],[-49.2220761299474,-25.4741981894514],[-49.2222328796361,-25.4750170689677],[-49.2233937541979,-25.4747831183941],[-49.2233456887127,-25.4753409275951],[-49.2233106530647,-25.4765230349759],[-49.2231582278374,-25.4771354441037],[-49.2208879659365,-25.4760363753037],[-49.2211186340339,-25.4772938259643],[-49.2214456900523,-25.4779322536011],[-49.2213163257225,-25.4785093760463],[-49.2206324516392,-25.4793806741063],[-49.2201875156269,-25.4798367793163],[-49.2197818459782,-25.4809987159804],[-49.2201875156269,-25.4798367793163],[-49.2206324516392,-25.4793806741063],[-49.2213163257225,-25.4785093760463],[-49.2214456900523,-25.4779322536011],[-49.2211186340339,-25.4772938259643],[-49.2208879659365,-25.4760363753037],[-49.2231582278374,-25.4771354441037],[-49.2233106530647,-25.4765230349759],[-49.2233456887127,-25.4753409275951],[-49.2233937541979,-25.4747831183941]]]}"
"714","V. MARISA","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.350092880859,-25.4837210362918],[-49.3498819326769,-25.4836474836319],[-49.3498352105394,-25.4836743856346],[-49.3497505718545,-25.4838874791739],[-49.3498279297618,-25.4840146488988],[-49.3510101051328,-25.484429098255],[-49.3520760236469,-25.4848372392947],[-49.3499908110623,-25.48966653398],[-49.3495849820622,-25.4905312262844],[-49.3491937010761,-25.4904621392854],[-49.3483720544934,-25.4906320722215],[-49.3472308123682,-25.4907929276206],[-49.3463433346761,-25.4900880643903],[-49.3458317799434,-25.490640010885],[-49.3460182034912,-25.4917484041741],[-49.3458910015801,-25.4922041120251],[-49.3466033278299,-25.492449862472],[-49.3479587411878,-25.4921085652749],[-49.3484873283365,-25.4917853743752],[-49.3491954525006,-25.4916013467501],[-49.3493124099836,-25.4926321851777],[-49.3499444937229,-25.4943252199391],[-49.3489937126783,-25.4945613748202],[-49.344992928321,-25.4944797020432],[-49.3454283207882,-25.496790584356],[-49.3452725220189,-25.4977688739018],[-49.346782701648,-25.4992662313907],[-49.3475353279965,-25.4996704016402],[-49.348719660138,-25.5019141684605],[-49.3478409988778,-25.5020322671259],[-49.3451442108309,-25.5015826579157]]]}"
"825","V. MARQUETO","ALIMENTADOR","LARANJA","S","{""type"":""MultiLineString"",""coordinates"":[[[-49.376063664174,-25.4792515958207],[-49.3751082952218,-25.4778173624466],[-49.3752066071878,-25.4770951432613],[-49.3760469187637,-25.4764516130764],[-49.3747703931363,-25.4745869912672],[-49.374974815742,-25.473831438026],[-49.3754080439796,-25.4719505045152],[-49.3757185275745,-25.4712110058235],[-49.3747793409526,-25.4698987012423],[-49.3734800576376,-25.4692767499587],[-49.3719044204938,-25.467862043826],[-49.3698690121169,-25.4674344099481],[-49.3696446012597,-25.4660856363371],[-49.3693233744918,-25.464550969291],[-49.3712208347002,-25.4631460778388],[-49.3714631092996,-25.4628312287884],[-49.3725217021661,-25.4622815774547],[-49.3730179070714,-25.4609562439975],[-49.3741791258283,-25.4599797588598],[-49.3743202788816,-25.4589687287055],[-49.3735309002141,-25.4583813581935],[-49.3737999863192,-25.4573428164699],[-49.3736238372471,-25.4562125458657],[-49.3727306535307,-25.4562315787718],[-49.3721948263486,-25.4557627359069],[-49.3707451705281,-25.4546870903001],[-49.3696638827457,-25.4544883370134],[-49.3688248799821,-25.4536199795621],[-49.3662725001245,-25.4527170314268],[-49.3652837559985,-25.4521824836957],[-49.3627882920754,-25.4518687464874],[-49.3619116255317,-25.4516714808352],[-49.360380848098,-25.4514483604873],[-49.3578867824351,-25.4515544950623],[-49.355622450545,-25.4508420291011],[-49.3535402321184,-25.4502014042885],[-49.3536174977959,-25.4481236404053],[-49.3544267464711,-25.4468292579341],[-49.3542517877624,-25.4456777547747],[-49.3537519886928,-25.4444158025662],[-49.3524308326725,-25.4427935355184],[-49.3510971522549,-25.4421271388719],[-49.3499918005062,-25.4417889399964],[-49.3485694027615,-25.4416773970536],[-49.3485689272699,-25.4416543733168],[-49.34771628815,-25.44150922825],[-49.3475128887737,-25.4414990652752],[-49.3473428550614,-25.4416013199987],[-49.346060102426,-25.4415911233954],[-49.3458467650479,-25.4415182811568],[-49.3459034457327,-25.4414115135885],[-49.346010403737,-25.4414507374919],[-49.3466942385,-25.4414594204858]]]}"
"166","V. NORI","CONVENCIONAL","AMARELA","F","{""type"":""MultiLineString"",""coordinates"":[[[-49.3026894268192,-25.3890846158356],[-49.3024955163921,-25.3905428745558],[-49.3019272861695,-25.3916961190156],[-49.3032055940803,-25.3916536001796],[-49.3033363391281,-25.3930032415374],[-49.3036190144693,-25.3933143998292],[-49.3035294579113,-25.3947495936045],[-49.3023287147575,-25.3944560314523],[-49.3015558538967,-25.3944763303595],[-49.301022756352,-25.3923844139082],[-49.3013443389497,-25.3916464292723],[-49.2998763748201,-25.3917153780465],[-49.2991921729479,-25.3921370237122],[-49.2970431040103,-25.391351788924],[-49.2954931276925,-25.3935918899386],[-49.2928098323225,-25.3937073877771],[-49.2912584153787,-25.3937480198461],[-49.2900002121767,-25.3936160918872],[-49.2893019850107,-25.3950155879786],[-49.288196400804,-25.3955158060844],[-49.2875297543142,-25.3964424828061],[-49.2882407959689,-25.3983225404505],[-49.2869973674921,-25.3996912878592],[-49.285257225806,-25.4008974300511],[-49.2835328032177,-25.4017010442226],[-49.2824006171812,-25.4032110917527],[-49.282339247736,-25.4040429950957],[-49.2831385681607,-25.4081663269511],[-49.2806028848455,-25.4116827659398],[-49.2795793357553,-25.4129081261022],[-49.2791617442344,-25.4143034124833],[-49.2791941858152,-25.4145119760237],[-49.275671388536,-25.415226135896],[-49.2756501692327,-25.4160408565675],[-49.2740367938197,-25.4164203006971],[-49.274471747765,-25.4181355131867],[-49.2746011356639,-25.4205117776875],[-49.274509000531,-25.4215993020997],[-49.2742141204985,-25.4235629248953],[-49.2727431534104,-25.42380969959],[-49.2735782271374,-25.4275032942836],[-49.2730600946626,-25.4287862964662],[-49.2726329723321,-25.4286591895674]]]}"
"336","V. RENO","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2024944583499,-25.4966788945182],[-49.201452067887,-25.4951191513355],[-49.2020981123083,-25.4942772113377],[-49.2008715273944,-25.4924591658264],[-49.2004581251833,-25.4903070196176],[-49.1995250022781,-25.4880656962344],[-49.2000098621001,-25.4879116690132],[-49.1994082244302,-25.4865037668392],[-49.1975364106433,-25.4873121914142],[-49.1970150478146,-25.4874355385263],[-49.196811837426,-25.4859848139227],[-49.1988661638928,-25.4851074214506],[-49.1970463574282,-25.4810275746163],[-49.199524150289,-25.4799086221279],[-49.1993626867386,-25.4796113543231],[-49.1984013447856,-25.477868625396],[-49.1981953663238,-25.4777876753908],[-49.1966308857819,-25.4749037079821],[-49.1977985102131,-25.4743668816287],[-49.1975443451685,-25.4736266625221],[-49.1969044699411,-25.4684937649154],[-49.1968869006099,-25.4668990054829],[-49.1980190518875,-25.4673958667607],[-49.1997617936672,-25.4681740742075],[-49.2060416945185,-25.4696626051075],[-49.2081995994721,-25.4701907545548],[-49.2084466062141,-25.4693112695071],[-49.2079821730267,-25.4691970253091]]]}"
"665","V. REX","CONVENCIONAL","AMARELA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2721129716419,-25.518721601638],[-49.2727787047419,-25.5182350640267],[-49.2723424755672,-25.5176843612918],[-49.2830030238132,-25.5105717531086],[-49.2820795779339,-25.5093876172853],[-49.2886613858921,-25.5050012027544],[-49.2873957017975,-25.5034924681401],[-49.2865049310974,-25.5041233541194],[-49.2833733924659,-25.5011599283457],[-49.2862538258005,-25.498611637492],[-49.2867047593771,-25.496812688126],[-49.2870125877109,-25.4952114623963],[-49.2864287189955,-25.4940941340175],[-49.2874749542107,-25.4918573227644],[-49.2880577309026,-25.4911495472271],[-49.2904617633115,-25.4883303072682],[-49.2913093926351,-25.4889386133157],[-49.2960664197611,-25.4890901333413],[-49.2967848548241,-25.4879138851134],[-49.2967473667283,-25.4865848430443],[-49.2955635044818,-25.4835926643274],[-49.29565229436,-25.4781292306502],[-49.2928566695882,-25.478110589135],[-49.2895862826344,-25.4751664232269],[-49.2661966708883,-25.4538623773916],[-49.2735879832354,-25.4387507779427],[-49.270626724572,-25.437592029422],[-49.2719894246031,-25.4346824088373],[-49.2739998473545,-25.4354910226443]]]}"
"762","V. ROSINHA","CONVENCIONAL","AMARELA","S","{""type"":""MultiLineString"",""coordinates"":[[[-49.2729348771099,-25.4350601919039],[-49.2719894246031,-25.4346824088373],[-49.2685739246749,-25.4419726807439],[-49.2907763260423,-25.4503067858406],[-49.2893149003086,-25.4532815588441],[-49.289429986533,-25.4537934625085],[-49.290466212878,-25.4537590233894],[-49.2911151370403,-25.4539995547606],[-49.2928391893719,-25.4541045882275],[-49.295086341116,-25.4542584666044],[-49.2965735568242,-25.4609292838168],[-49.2987726917354,-25.4605369468278],[-49.2995597482382,-25.464370805492],[-49.3000526082696,-25.4668479498633],[-49.301125386693,-25.4663118106426],[-49.3100250287083,-25.4689525038142],[-49.3105001513737,-25.4691072641862],[-49.3132516191373,-25.4720945656775],[-49.3159745324214,-25.4711425934131],[-49.316763212027,-25.4704296986611],[-49.3179601606141,-25.4698869205088],[-49.318297251206,-25.4715451740213],[-49.3180268532568,-25.4754693940855],[-49.3188227589993,-25.4751330231057],[-49.3206595040105,-25.474698545503],[-49.3226539164025,-25.4742089098063],[-49.3235051544463,-25.4742794359974],[-49.3249157689812,-25.4741824574236],[-49.3263495747997,-25.4747593636943],[-49.3266078454585,-25.4752884305244],[-49.3265527429878,-25.4754049088687]]]}"
"860","V. SANDRA","CONVENCIONAL","AMARELA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2745888083374,-25.4367058732051],[-49.2744782022565,-25.4369388451991],[-49.2736307895612,-25.4365990144679],[-49.27354733758,-25.436773175818],[-49.2727360611033,-25.4384111217782],[-49.2735879832354,-25.4387507779427],[-49.2815289404116,-25.4419037151135],[-49.2822291486501,-25.4403875250857],[-49.2837121865152,-25.4410698348509],[-49.2869368089775,-25.4420680046245],[-49.2911903569447,-25.4441581783435],[-49.2944299639472,-25.4450811867821],[-49.2971824719232,-25.4470827639699],[-49.2978931570873,-25.4483153911879],[-49.2983129577982,-25.448829935206],[-49.3000992514276,-25.4494851242699],[-49.3045235354741,-25.4494477497967],[-49.3065926322882,-25.4491912700929],[-49.3080907494457,-25.4478796280853],[-49.3096187894782,-25.4472488656243],[-49.3119173532269,-25.4480278560811],[-49.3124873246244,-25.4491410971486],[-49.3136777058079,-25.4500843908059],[-49.3153176286621,-25.4508927594317],[-49.3162305048457,-25.4508880771606],[-49.3168172779881,-25.4503189442071],[-49.317058295741,-25.4493973005399],[-49.3181658379642,-25.4494540760303],[-49.3200047147208,-25.4510675451686],[-49.3212689773945,-25.4508042298385],[-49.3219427467755,-25.452033466873],[-49.3228178008756,-25.4527954437099],[-49.3236644163637,-25.45246138229],[-49.3242550791094,-25.4518219609534],[-49.3254058717859,-25.4507481982383],[-49.325890928184,-25.449468344113],[-49.3264905392418,-25.4494089230803],[-49.3271495182876,-25.449930674819],[-49.3280140577109,-25.4496377046368],[-49.3294551192127,-25.4499853948647],[-49.330383844125,-25.4493598902998],[-49.3305947970807,-25.4493784382044],[-49.331265446102,-25.4494035119179],[-49.3318744958375,-25.4497235552404],[-49.3320079977823,-25.4497772056899],[-49.3322198764272,-25.4497100295502],[-49.3324344164503,-25.4494341370819],[-49.3325154253236,-25.4491220402822],[-49.3325595253169,-25.4487050453029],[-49.3326582717193,-25.4484974188052],[-49.3329092120446,-25.4483785514719],[-49.3331585055696,-25.4483639340084],[-49.3333497682464,-25.4484008963205],[-49.3334818310938,-25.4485590096903],[-49.3336889172703,-25.4488395844429],[-49.3338590930386,-25.4490154732377],[-49.3340688399462,-25.4490874365841],[-49.3342991698719,-25.4490727067513],[-49.3345108057424,-25.4490228676287],[-49.3346085918553,-25.4488848103963],[-49.3346900757741,-25.4485379281127],[-49.3346771239402,-25.4480854928785],[-49.3347979102638,-25.4476694735466],[-49.3353261609579,-25.4468927117745],[-49.3357535167403,-25.4464800583174],[-49.3367611908881,-25.4461054736121],[-49.3371108862233,-25.4457615211172],[-49.3374610319414,-25.4454002284847],[-49.3378639450836,-25.4453699988389],[-49.3388944237952,-25.4452835332055],[-49.3390932421521,-25.4452099518309],[-49.3393435316612,-25.4444387556921],[-49.3395132396851,-25.4442873416138],[-49.3406186891292,-25.4441809752755],[-49.3428103431771,-25.4440456050477],[-49.3431451540564,-25.4440772837517],[-49.3476946687077,-25.4463645719417],[-49.3517916843773,-25.4496126568879],[-49.3510122028842,-25.4505311009048],[-49.3508161630486,-25.4508594724158],[-49.3505727002685,-25.4516911841899],[-49.3501509766232,-25.4523927539393],[-49.3497721121339,-25.4526377809229],[-49.3490422646119,-25.4529963940903],[-49.3487139885125,-25.4545666178607],[-49.348238821418,-25.4556571499451],[-49.3475406107358,-25.456418281623],[-49.3473972231011,-25.456857069076],[-49.3471553498847,-25.4577704250723],[-49.3468458104735,-25.4581321582468],[-49.3456058714257,-25.4590504902005],[-49.3453991623396,-25.4594303970932],[-49.3450786179996,-25.4603782231389],[-49.3455470744398,-25.4619327046382],[-49.3455961352339,-25.4625837611507],[-49.345586021575,-25.4631516950662],[-49.345206800565,-25.4648177488455],[-49.342413329325,-25.463992296033],[-49.3423785682068,-25.4649525474777],[-49.3414718944578,-25.4645342795267],[-49.3401058829454,-25.4642804787206]]]}"
"471","V. SÃO PAULO","CONVENCIONAL","AMARELA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2717219707004,-25.4352724842129],[-49.2719894246031,-25.4346824088373],[-49.270447063954,-25.4340625423681],[-49.2689866868111,-25.4369433874875],[-49.2629495611515,-25.4346152124954],[-49.2621657492864,-25.4363405252503],[-49.2610395377825,-25.4373020730682],[-49.2570820532118,-25.4505063071783],[-49.2540861334567,-25.4502891728549],[-49.2527563833209,-25.4501946351307],[-49.252546840183,-25.4522502956139],[-49.2523875913525,-25.4531592297739],[-49.2499250843812,-25.4579327922623],[-49.2486328046219,-25.4582727845964],[-49.248262105721,-25.4589239775745],[-49.2484954572249,-25.4594956570094],[-49.2488634980614,-25.4603861927301],[-49.2453870820213,-25.4637994283665],[-49.2444845635767,-25.4646701640763],[-49.2418926912836,-25.4664552011958],[-49.2403358432685,-25.4679128867479],[-49.2398432686413,-25.4684729662326],[-49.2396955078473,-25.4701323046335],[-49.2372031367438,-25.4724870645752],[-49.235239563479,-25.4727653862829],[-49.2331600515984,-25.4741103285743],[-49.2321480384282,-25.4742674603909],[-49.2304291247347,-25.4745300848921],[-49.2336826327809,-25.4769016803656],[-49.2294145873596,-25.4818569217555],[-49.231011603915,-25.4829733299188],[-49.2241703600375,-25.4908379271962],[-49.2230389114104,-25.4928518685343],[-49.2228372846991,-25.49307979782],[-49.2233780796932,-25.493970181913],[-49.2228014025173,-25.4942756449859],[-49.22265660474,-25.4932430503941],[-49.2230389114104,-25.4928518685343]]]}"
"624","V. SÃO PEDRO","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2934546612916,-25.4921739435725],[-49.2934200401269,-25.4925699809733],[-49.2910001329455,-25.4925387466066],[-49.2896721937024,-25.4924221977593],[-49.2881425773791,-25.4912053681639],[-49.2875712825781,-25.4919019728355],[-49.28653442847,-25.4940872384879],[-49.2870547531411,-25.495052603203],[-49.2883646126559,-25.4941818127389],[-49.2913429294167,-25.4952387777687],[-49.2907249564441,-25.4960059894151],[-49.2900701147722,-25.497363473444],[-49.2917309721503,-25.4980352270191],[-49.2932820978828,-25.4984460664243],[-49.2908493208868,-25.5007492074985],[-49.2908048823035,-25.5015778603729],[-49.2909133263974,-25.5022125097008],[-49.2904170184877,-25.5024832479083],[-49.2902001736582,-25.5027075200418],[-49.2914873043354,-25.5028163684391],[-49.2911468320809,-25.5045514191958],[-49.2900095890747,-25.5044819999579],[-49.2888561473241,-25.5046419973306],[-49.2883669345619,-25.5049714288064],[-49.2848252429625,-25.507329440528],[-49.2848075825812,-25.5071514723289],[-49.2841622615217,-25.5063621650197],[-49.2839543252376,-25.5062714184045],[-49.2838818394749,-25.5063238830716],[-49.2839214237228,-25.506555604807],[-49.2845591040001,-25.5073496825997],[-49.2847148712896,-25.5074017981669],[-49.2821276130791,-25.5091288379148],[-49.2832811246904,-25.5106139717388],[-49.2707730463873,-25.5189391466155],[-49.2697632303156,-25.5207736623804],[-49.2695037023863,-25.5212451329712],[-49.269702796763,-25.521503197922],[-49.2701670127023,-25.5212976966823],[-49.2700499840914,-25.5209187657203]]]}"
"184","V. SUIÇA","CONVENCIONAL","AMARELA","S","{""type"":""MultiLineString"",""coordinates"":[[[-49.2807849738082,-25.3537006014632],[-49.2809302966294,-25.3536884853344],[-49.281469791374,-25.3591692792103],[-49.2814456917584,-25.3599587519334],[-49.2812961055803,-25.3605027274661],[-49.2792069044522,-25.3632911050803],[-49.2795995251871,-25.3638347775025],[-49.2802080915659,-25.3638603166569],[-49.2806416245471,-25.3642831601583],[-49.2806728740536,-25.3645650345153],[-49.2810066967166,-25.3652381110291],[-49.2810038807962,-25.3668248181891],[-49.2813137580016,-25.3671315234762],[-49.2815162131468,-25.36760726952],[-49.2807206619058,-25.3674098526306],[-49.2800119085686,-25.3676781713848],[-49.2795048719265,-25.3681641383026],[-49.2778428430326,-25.3668203671807],[-49.2773823896694,-25.3669600242786],[-49.2766133670272,-25.3676764981876],[-49.275768340127,-25.3678578778803],[-49.2756069625127,-25.3680772820964],[-49.2750478975785,-25.3696753848753],[-49.274150748282,-25.3751907807818],[-49.2734298220501,-25.3802509876155],[-49.2727747594363,-25.3806159137314],[-49.2707467269263,-25.3817261480723],[-49.2689860412052,-25.3812223367002],[-49.2683716940033,-25.3813024229398],[-49.2679182685824,-25.3828887169268],[-49.2677022363628,-25.3836536579625],[-49.2678256238802,-25.3855086355066],[-49.26725667112,-25.3866473103677],[-49.2676009507911,-25.3874839063478],[-49.2673120434044,-25.3915560588422],[-49.2679512618577,-25.3918924622827],[-49.2690799561795,-25.3922468019607],[-49.2700441246035,-25.3939542490495],[-49.270754245339,-25.3942434263911],[-49.2712122510685,-25.3947503454578],[-49.2710969475043,-25.3961500329654],[-49.2714291927987,-25.3976720447188],[-49.2713936965234,-25.3998289551839],[-49.2713287145536,-25.4035131095781],[-49.2709550436063,-25.4060448833798],[-49.2718395905855,-25.4081035025152],[-49.2713233980367,-25.4101443313237],[-49.2717236232405,-25.4118125219025],[-49.2711139903497,-25.4134389253725],[-49.2713940997873,-25.4163418175645],[-49.2708149816744,-25.4213536099275],[-49.2706871743519,-25.4224636722426],[-49.2695972385729,-25.4226578454695],[-49.2710435874777,-25.4281952967525],[-49.2730600946626,-25.4287862964662],[-49.2727453884632,-25.4295143463675],[-49.2722841918285,-25.4304159895308],[-49.2711716456482,-25.4300789534617],[-49.2711020719112,-25.4290192577308]]]}"
